Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
07/07/2025 04:56 p. m.,Ordeño,07:32,16.10,3,,,,,0,,0.60,0.78,1.02,1.14,0,0,0,0,5.21,5.67,5.06,5.23,VMS 3,,Tanque,,1.08,1.20,1.38,1.56,2.69,3.59,4.26,5.56
08/07/2025 12:53 a. m.,Ordeño,10:56,20.99,1,,,,,1,,0.66,0.72,1.02,1.02,0,0,0,0,5.23,5.59,5.05,5.17,VMS 3,,Tanque,,1.14,1.08,1.44,1.44,3.39,3.82,5.26,8.52
08/07/2025 06:43 a. m.,Ordeño,07:27,13.94,2,,,,,1,,0.54,0.66,0.84,1.08,0,0,0,0,4.96,5.20,4.94,4.79,VMS 3,,Tanque,,0.84,1.02,1.26,1.68,2.47,3.11,3.39,4.97
08/07/2025 04:17 p. m.,Ordeño,12:09,23.78,3,,,,,1,,0.66,0.66,1.14,1.08,0,0,0,0,5.55,5.86,5.28,5.42,VMS 3,,Tanque,,1.08,1.02,1.62,1.44,3.87,4.30,5.92,9.69
09/07/2025 01:11 a. m.,Ordeño,11:31,21.29,1,,DI,,,0,,0.60,0.60,1.02,1.02,0,0,0,0,4.95,5.33,4.86,4.96,VMS 3,,Tanque,,1.08,1.08,1.38,1.44,3.20,4.90,5.70,7.49
09/07/2025 06:22 a. m.,Ordeño,09:42,16.11,2,,,,,0,,0.66,0.66,0.96,1.02,0,0,0,0,4.97,5.06,4.78,4.75,VMS 3,,Tanque,,1.08,0.96,1.44,1.50,3.36,2.43,3.72,6.60
09/07/2025 01:10 p. m.,Ordeño,07:33,15.38,3,,,,,0,,0.60,0.72,0.96,1.14,0,0,0,0,5.16,5.67,5.06,5.14,VMS 3,,Tanque,,1.02,1.20,1.38,1.68,2.64,3.57,3.43,5.74
09/07/2025 07:32 p. m.,Ordeño,10:05,17.27,4,,,,,1,,0.60,0.66,1.02,1.02,0,0,0,0,4.97,5.39,5.00,4.68,VMS 3,,Tanque,,0.84,1.20,1.38,1.62,2.49,3.38,4.20,7.20
10/07/2025 02:37 a. m.,Ordeño,07:25,14.88,1,,,,,1,,0.66,0.72,0.96,1.08,0,0,0,0,5.23,5.33,4.91,5.03,VMS 3,,Tanque,,1.14,1.02,1.32,1.50,2.90,2.84,3.98,5.16
10/07/2025 10:45 a. m.,Ordeño,12:13,23.55,2,,,,,1,,0.60,0.78,1.02,1.08,0,0,0,0,5.38,5.86,5.17,5.30,VMS 3,,Tanque,,1.08,1.26,1.38,1.62,3.61,4.38,5.89,9.67
10/07/2025 04:24 p. m.,Ordeño,06:20,13.27,3,,DI,,,0,,0.54,0.84,1.02,1.26,0,0,0,0,4.94,5.40,4.83,4.93,VMS 3,,Tanque,,1.02,1.26,1.32,1.68,1.76,3.12,3.56,4.83
11/07/2025 02:10 a. m.,Ordeño,11:47,28.04,1,,TD,,,0,,0.60,0.84,1.62,1.26,0,0,0,0,5.19,5.58,5.30,4.97,VMS 3,,Tanque,,1.14,1.20,3.54,1.68,5.19,5.14,8.63,9.08
11/07/2025 01:34 p. m.,Ordeño,12:30,27.25,2,,,,,1,,0.60,0.72,1.56,1.14,0,0,0,0,5.01,5.53,5.15,4.81,VMS 3,,Tanque,,1.20,1.14,4.26,1.56,3.93,5.22,8.48,9.62
12/07/2025 03:23 a. m.,Ordeño,14:54,39.47,1,,,,,1,,0.66,0.72,1.68,1.20,0,0,0,0,5.16,5.45,5.12,4.77,VMS 3,,Tanque,,1.20,1.38,0.28,1.92,5.63,7.13,14.31,12.40
12/07/2025 10:29 a. m.,Ordeño,08:38,20.15,2,,,,,1,,0.54,0.72,1.56,1.08,0,0,0,0,4.86,5.18,4.75,4.63,VMS 3,,Tanque,,0.96,1.08,4.56,1.44,2.84,3.58,7.39,6.34
12/07/2025 10:32 p. m.,Ordeño,15:01,29.95,3,,DD,,,1,,0.66,0.78,1.32,1.20,0,0,0,0,5.02,5.55,5.01,4.79,VMS 3,,Tanque,,1.14,1.20,2.64,1.92,5.16,4.55,8.53,11.71
13/07/2025 08:51 a. m.,Ordeño,10:25,24.42,1,,,,,1,DD,0.48,0.84,0.96,1.14,0,0,0,0,4.91,5.69,4.39,4.63,VMS 3,,Tanque,,1.02,1.20,1.38,1.50,3.58,5.88,6.42,8.54
13/07/2025 11:41 p. m.,Ordeño,14:15,32.82,2,,,,,1,DD,0.78,0.84,1.02,1.08,0,0,0,0,5.11,5.86,4.68,4.91,VMS 3,,Tanque,,1.32,1.26,1.50,1.74,5.77,6.79,8.41,11.85
14/07/2025 07:56 a. m.,Ordeño,10:32,20.77,1,,,,,1,DD,0.72,0.78,1.08,1.08,0,0,0,0,4.79,5.02,4.31,4.24,VMS 3,,Tanque,,1.02,1.20,1.50,1.50,3.35,4.08,5.25,8.09
14/07/2025 05:30 p. m.,Ordeño,08:57,20.32,2,,TD,,,1,DI,0.66,0.78,0.96,1.02,0,0,0,0,5.51,5.47,4.71,4.81,VMS 3,,Tanque,,0.96,1.38,1.38,1.56,3.87,4.26,5.45,6.74
14/07/2025 10:38 p. m.,Ordeño,08:11,14.76,3,,,,,1,,0.60,0.72,0.90,0.96,0,0,0,0,5.17,5.37,4.76,4.79,VMS 3,,Tanque,,0.84,1.08,1.26,1.38,2.45,3.19,3.46,5.66
15/07/2025 03:48 a. m.,Ordeño,06:30,10.08,1,,TD,,,0,,0.48,0.72,0.84,1.08,0,0,0,0,5.31,5.53,4.98,5.16,VMS 3,,Tanque,,0.90,1.08,1.20,1.44,1.74,1.92,2.57,3.85
15/07/2025 10:54 a. m.,Ordeño,10:10,20.53,2,,,,,0,,0.60,0.84,1.02,1.14,0,0,0,0,5.46,6.05,5.42,5.65,VMS 3,,Tanque,,1.14,1.38,1.32,1.62,3.35,4.08,4.94,8.16
15/07/2025 04:33 p. m.,Ordeño,07:07,13.80,3,,,,,0,,0.60,0.72,0.90,1.08,0,0,0,0,5.24,5.39,5.06,5.22,VMS 3,,Tanque,,0.96,1.02,1.32,1.44,2.47,2.54,3.44,5.35
15/07/2025 10:28 p. m.,Ordeño,08:25,14.96,4,,DI,,,0,,0.60,0.78,1.02,1.02,0,0,0,0,5.02,5.60,5.08,5.21,VMS 3,,Tanque,,1.32,1.14,1.32,1.44,2.18,2.86,3.98,5.94
16/07/2025 08:54 a. m.,Ordeño,12:12,23.96,1,,DI,,,1,DD,0.66,0.72,0.96,0.96,0,0,0,0,5.24,5.80,4.94,4.73,VMS 3,,Tanque,,1.08,1.20,1.38,1.32,4.10,4.68,6.24,8.94
16/07/2025 04:53 p. m.,Ordeño,10:26,17.94,2,,,,,1,DD,0.60,0.72,0.90,0.90,0,0,0,0,4.90,5.86,4.82,4.66,VMS 3,,Tanque,,0.96,1.08,1.32,1.32,3.41,3.54,4.44,6.55
16/07/2025 10:14 p. m.,Ordeño,07:01,13.87,3,,DI,,,1,,0.60,0.72,0.90,1.08,0,0,0,0,4.49,5.23,4.62,4.61,VMS 3,,Tanque,,1.20,1.14,1.32,1.50,2.11,3.02,3.57,5.17
17/07/2025 04:23 a. m.,Ordeño,07:19,14.68,1,,,,,1,,0.72,0.72,0.90,1.14,0,0,0,0,4.96,5.22,4.91,5.08,VMS 3,,Tanque,,1.02,1.14,1.38,1.56,2.77,2.50,3.67,5.74
17/07/2025 11:29 a. m.,Ordeño,08:24,17.76,2,,TD,,,1,,0.72,0.72,0.96,1.14,0,0,0,0,5.23,5.95,5.19,5.35,VMS 3,,Tanque,,1.20,1.20,1.44,1.50,3.13,3.76,4.62,6.25
17/07/2025 07:11 p. m.,Ordeño,08:56,20.92,3,,,,,1,,0.66,0.84,1.08,1.20,0,0,0,0,4.86,5.60,4.92,4.99,VMS 3,,Tanque,,1.08,1.26,1.50,1.68,3.54,4.54,4.92,7.92
18/07/2025 12:11 a. m.,Ordeño,06:19,9.52,1,,,,,0,,0.48,0.54,0.90,1.08,0,0,0,0,4.52,5.00,4.98,5.07,VMS 3,,Tanque,,1.08,0.84,1.38,1.44,1.43,1.63,2.36,4.10
18/07/2025 05:18 a. m.,Ordeño,06:52,11.23,2,,,,,0,,0.54,0.60,0.72,1.14,0,0,0,0,4.99,5.31,4.94,5.33,VMS 3,,Tanque,,0.84,0.90,1.32,1.62,1.98,2.02,2.86,4.37
18/07/2025 10:14 a. m.,Ordeño,10:17,14.11,3,,,,,0,,0.54,0.78,0.90,1.02,0,0,0,0,5.19,5.78,5.15,5.33,VMS 3,,Tanque,,0.78,1.14,1.32,1.56,2.37,3.11,3.55,5.08
